DataYear,ZipCode,BuildingType,Electricity(kWh)
2021,98101,NonResidential,400756581.0
2021,98101,Nonresidential COS,7163944.0
2021,98102,Multifamily HR (10+),3955706.0
2021,98102,Multifamily LR (1-4),15791703.0
2021,98102,Multifamily MR (5-9),21115601.0
2021,98102,NonResidential,40618935.0
2021,98102,SPS-District K-12,612224.0
2021,98103,Campus,7662266.0
2021,98103,Multifamily HR (10+),1743055.0
2021,98103,Multifamily LR (1-4),21119517.0
2021,98103,Multifamily MR (5-9),12167877.0
2021,98103,NonResidential,37275828.0
2021,98103,Nonresidential COS,2149484.0
2021,98103,SPS-District K-12,4757575.0
2021,98104,Campus,33596922.0
2021,98104,Multifamily HR (10+),25250744.0
2021,98104,Multifamily LR (1-4),7426978.0
2021,98104,Multifamily MR (5-9),31599531.0
2021,98104,NonResidential,298926765.0
2021,98104,Nonresidential COS,25780703.0
2021,98104,SPS-District K-12,194232.0
2021,98105,Campus,29886780.0
2021,98105,Multifamily HR (10+),5547079.0
2021,98105,Multifamily LR (1-4),14572879.0
2021,98105,Multifamily MR (5-9),21599906.0
2021,98105,NonResidential,60145124.0
2021,98105,Nonresidential COS,270354.0
2021,98105,Nonresidential WA,39571593.0
2021,98105,SPS-District K-12,912348.0
2021,98106,Campus,6941776.0
2021,98106,Multifamily LR (1-4),11206185.0
2021,98106,Multifamily MR (5-9),4121579.0
2021,98106,NonResidential,8145940.0
2021,98106,Nonresidential COS,898199.0
2021,98106,Nonresidential WA,528391.0
2021,98106,SPS-District K-12,3882755.0
2021,98107,Campus,8995018.0
2021,98107,Multifamily LR (1-4),5586262.0
2021,98107,Multifamily MR (5-9),25016172.0
2021,98107,NonResidential,29313776.0
2021,98107,Nonresidential COS,1263870.0
2021,98107,SPS-District K-12,429150.0
2021,98108,Campus,55383147.0
2021,98108,Multifamily LR (1-4),4243151.0
2021,98108,NonResidential,34554664.0
2021,98108,Nonresidential COS,445460.0
2021,98108,Nonresidential WA,159154.0
2021,98108,SPS-District K-12,2227319.0
2021,98109,Multifamily HR (10+),11082820.0
2021,98109,Multifamily LR (1-4),19246794.0
2021,98109,Multifamily MR (5-9),57921132.0
2021,98109,NonResidential,308435309.0
2021,98109,Nonresidential COS,5231334.0
2021,98109,Nonresidential WA,11241910.0
2021,98109,SPS-District K-12,891924.0
2021,98112,Campus,13383366.0
2021,98112,Multifamily HR (10+),2003746.0
2021,98112,Multifamily LR (1-4),8289561.0
2021,98112,Multifamily MR (5-9),3572409.0
2021,98112,NonResidential,6223068.0
2021,98112,Nonresidential COS,2241261.0
2021,98112,SPS-District K-12,1070739.0
2021,98115,Campus,895870.0
2021,98115,Multifamily HR (10+),1187905.0
2021,98115,Multifamily LR (1-4),19382676.0
2021,98115,Multifamily MR (5-9),15357751.0
2021,98115,NonResidential,23523962.0
2021,98115,Nonresidential COS,3585138.0
2021,98115,Nonresidential WA,3124852.0
2021,98115,SPS-District K-12,5233465.0
2021,98116,Multifamily LR (1-4),11855063.0
2021,98116,Multifamily MR (5-9),20230379.0
2021,98116,NonResidential,5332263.0
2021,98116,SPS-District K-12,3365527.0
2021,98117,Multifamily LR (1-4),2950811.0
2021,98117,Multifamily MR (5-9),3217382.0
2021,98117,NonResidential,7151737.0
2021,98117,Nonresidential COS,106912.0
2021,98117,SPS-District K-12,4880890.0
2021,98118,Multifamily LR (1-4),16294596.0
2021,98118,Multifamily MR (5-9),7514019.0
2021,98118,NonResidential,17108196.0
2021,98118,Nonresidential COS,1475079.0
2021,98118,Nonresidential WA,0.0
2021,98118,SPS-District K-12,5258129.0
2021,98119,Campus,47373550.0
2021,98119,Multifamily HR (10+),1052935.0
2021,98119,Multifamily LR (1-4),12673554.0
2021,98119,Multifamily MR (5-9),15753042.0
2021,98119,NonResidential,45497464.0
2021,98119,Nonresidential COS,179052.0
2021,98119,SPS-District K-12,947149.0
2021,98121,Campus,14578654.0
2021,98121,Multifamily HR (10+),75860261.0
2021,98121,Multifamily LR (1-4),2567867.0
2021,98121,Multifamily MR (5-9),30067297.0
2021,98121,NonResidential,141741537.0
2021,98121,Nonresidential COS,432746.0
2021,98122,Campus,71585311.0
2021,98122,Multifamily HR (10+),1274552.0
2021,98122,Multifamily LR (1-4),15778013.0
2021,98122,Multifamily MR (5-9),47226384.0
2021,98122,NonResidential,43024524.0
2021,98122,Nonresidential COS,1502927.0
2021,98122,SPS-District K-12,4000675.0
2021,98125,Campus,1333552.0
2021,98125,Multifamily LR (1-4),30793080.0
2021,98125,Multifamily MR (5-9),22908589.0
2021,98125,NonResidential,20633611.0
2021,98125,Nonresidential COS,696359.0
2021,98125,SPS-District K-12,3226489.0
2021,98126,Multifamily LR (1-4),8794459.0
2021,98126,Multifamily MR (5-9),8031919.0
2021,98126,NonResidential,8126200.0
2021,98126,Nonresidential COS,460681.0
2021,98126,SPS-District K-12,1031226.0
2021,98133,Campus,13174830.0
2021,98133,Multifamily HR (10+),2007998.0
2021,98133,Multifamily LR (1-4),20465653.0
2021,98133,Multifamily MR (5-9),12915498.0
2021,98133,NonResidential,31262797.0
2021,98133,Nonresidential COS,1057800.0
2021,98133,SPS-District K-12,1501743.0
2021,98134,Campus,42384038.0
2021,98134,Multifamily LR (1-4),1033949.0
2021,98134,NonResidential,96781733.0
2021,98134,Nonresidential COS,11909726.0
2021,98134,Nonresidential WA,430155.0
2021,98134,SPS-District K-12,5183123.0
2021,98136,Multifamily LR (1-4),4172628.0
2021,98136,Multifamily MR (5-9),1144262.0
2021,98136,NonResidential,1612181.0
2021,98136,SPS-District K-12,351608.0
2021,98144,Multifamily HR (10+),1603188.0
2021,98144,Multifamily LR (1-4),10770028.0
2021,98144,Multifamily MR (5-9),17034855.0
2021,98144,NonResidential,22820900.0
2021,98144,Nonresidential COS,403164.0
2021,98144,Nonresidential WA,475134.0
2021,98144,SPS-District K-12,3927141.0
2021,98146,Multifamily LR (1-4),875287.0
2021,98146,NonResidential,314877.0
2021,98146,SPS-District K-12,239936.0
2021,98155,Multifamily LR (1-4),607808.0
2021,98155,NonResidential,3240670.0
2021,98177,Multifamily LR (1-4),792085.0
2021,98177,NonResidential,1937433.0
2021,98178,NonResidential,161735.0
2021,98178,SPS-District K-12,166724.0
2021,98195,Nonresidential WA,52115927.0
2021,98199,Multifamily LR (1-4),8584955.0
2021,98199,Multifamily MR (5-9),2994246.0
2021,98199,NonResidential,4248455.0
2021,98199,SPS-District K-12,935893.0
2022,98101,Campus,18578224.0
2022,98101,Multifamily HR (10+),84120025.0
2022,98101,Multifamily LR (1-4),3987159.0
2022,98101,Multifamily MR (5-9),16869220.0
2022,98101,NonResidential,462061817.0
2022,98101,Nonresidential COS,7709580.0
2022,98102,Multifamily HR (10+),4384278.0
2022,98102,Multifamily LR (1-4),18101832.0
2022,98102,Multifamily MR (5-9),26962133.0
2022,98102,NonResidential,37242565.0
2022,98102,SPS-District K-12,686567.0
2022,98103,Campus,7282691.0
2022,98103,Multifamily HR (10+),1569447.0
2022,98103,Multifamily LR (1-4),23119295.0
2022,98103,Multifamily MR (5-9),13096053.0
2022,98103,NonResidential,41294780.0
2022,98103,Nonresidential COS,2105707.0
2022,98103,SPS-District K-12,4895864.0
2022,98104,Campus,33750698.0
2022,98104,Multifamily HR (10+),36458035.0
2022,98104,Multifamily LR (1-4),7641588.0
2022,98104,Multifamily MR (5-9),38392561.0
2022,98104,NonResidential,305472126.0
2022,98104,Nonresidential COS,26979582.0
2022,98104,SPS-District K-12,210745.0
2022,98105,Campus,30974510.0
2022,98105,Multifamily HR (10+),5757827.0
2022,98105,Multifamily LR (1-4),18303606.0
2022,98105,Multifamily MR (5-9),25746014.0
2022,98105,NonResidential,64882052.0
2022,98105,Nonresidential COS,260123.0
2022,98105,Nonresidential WA,33226809.0
2022,98105,SPS-District K-12,945040.0
2022,98106,Campus,6810299.0
2022,98106,Multifamily LR (1-4),11713878.0
2022,98106,Multifamily MR (5-9),4115196.0
2022,98106,NonResidential,7945809.0
2022,98106,Nonresidential COS,909760.0
2022,98106,Nonresidential WA,680374.0
2022,98106,SPS-District K-12,4117602.0
2022,98107,Campus,9522973.0
2022,98107,Multifamily LR (1-4),6515427.0
2022,98107,Multifamily MR (5-9),25916336.0
2022,98107,NonResidential,30694467.0
2022,98107,Nonresidential COS,1219904.0
2022,98107,SPS-District K-12,1066661.0
2022,98108,Campus,57521144.0
2022,98108,Multifamily LR (1-4),4181873.0
2022,98108,NonResidential,37068174.0
2022,98108,Nonresidential COS,436346.0
2022,98108,Nonresidential WA,156260.0
2022,98108,SPS-District K-12,2265462.0
2022,98109,Multifamily HR (10+),12924546.0
2022,98109,Multifamily LR (1-4),22876111.0
2022,98109,Multifamily MR (5-9),65432533.0
2022,98109,NonResidential,370417184.0
2022,98109,Nonresidential COS,10117700.0
2022,98109,Nonresidential WA,11444850.0
2022,98109,SPS-District K-12,783410.0
2022,98112,Campus,13289120.0
2022,98112,Multifamily HR (10+),3924958.0
2022,98112,Multifamily LR (1-4),10745005.0
2022,98112,Multifamily MR (5-9),5579806.0
2022,98112,NonResidential,7542002.0
2022,98112,Nonresidential COS,2210679.0
2022,98112,SPS-District K-12,1106885.0
2022,98115,Campus,939770.0
2022,98115,Multifamily HR (10+),1235892.0
2022,98115,Multifamily LR (1-4),23475235.0
2022,98115,Multifamily MR (5-9),17095567.0
2022,98115,NonResidential,28917429.0
2022,98115,Nonresidential COS,3891821.0
2022,98115,Nonresidential WA,3177516.0
2022,98115,SPS-District K-12,5413729.0
2022,98116,Multifamily LR (1-4),12862828.0
2022,98116,Multifamily MR (5-9),23293493.0
2022,98116,NonResidential,10589343.0
2022,98116,SPS-District K-12,3619615.0
2022,98117,Multifamily LR (1-4),3379618.0
2022,98117,Multifamily MR (5-9),3193707.0
2022,98117,NonResidential,7252607.0
2022,98117,Nonresidential COS,145998.0
2022,98117,SPS-District K-12,5105538.0
2022,98118,Multifamily LR (1-4),21297171.0
2022,98118,Multifamily MR (5-9),9983145.0
2022,98118,NonResidential,17038078.0
2022,98118,Nonresidential COS,1672956.0
2022,98118,Nonresidential WA,136286.0
2022,98118,SPS-District K-12,6013589.0
2022,98119,Campus,58665942.0
2022,98119,Multifamily HR (10+),4018719.0
2022,98119,Multifamily LR (1-4),15790151.0
2022,98119,Multifamily MR (5-9),18078491.0
2022,98119,NonResidential,49484375.0
2022,98119,Nonresidential COS,132410.0
2022,98119,SPS-District K-12,1016764.0
2022,98121,Campus,15484151.0
2022,98121,Multifamily HR (10+),86770716.0
2022,98121,Multifamily LR (1-4),3255339.0
2022,98121,Multifamily MR (5-9),36838920.0
2022,98121,NonResidential,231007591.0
2022,98121,Nonresidential COS,430802.0
2022,98122,Campus,81564406.0
2022,98122,Multifamily HR (10+),1278263.0
2022,98122,Multifamily LR (1-4),18643011.0
2022,98122,Multifamily MR (5-9),53830974.0
2022,98122,NonResidential,48264025.0
2022,98122,Nonresidential COS,1326658.0
2022,98122,SPS-District K-12,4373751.0
2022,98125,Campus,1294713.0
2022,98125,Multifamily LR (1-4),34468792.0
2022,98125,Multifamily MR (5-9),23757115.0
2022,98125,NonResidential,22987206.0
2022,98125,Nonresidential COS,972363.0
2022,98125,SPS-District K-12,3413395.0
2022,98126,Multifamily LR (1-4),8869123.0
2022,98126,Multifamily MR (5-9),8203462.0
2022,98126,NonResidential,9913194.0
2022,98126,Nonresidential COS,630863.0
2022,98126,SPS-District K-12,882367.0
2022,98133,Campus,13872600.0
2022,98133,Multifamily HR (10+),2077506.0
2022,98133,Multifamily LR (1-4),23653751.0
2022,98133,Multifamily MR (5-9),12947749.0
2022,98133,NonResidential,32792212.0
2022,98133,Nonresidential COS,1146141.0
2022,98133,SPS-District K-12,1646319.0
2022,98134,Campus,37677749.0
2022,98134,Multifamily LR (1-4),990875.0
2022,98134,NonResidential,116830849.0
2022,98134,Nonresidential COS,12143055.0
2022,98134,Nonresidential WA,249727.0
2022,98134,SPS-District K-12,4890821.0
2022,98136,Multifamily LR (1-4),5723719.0
2022,98136,Multifamily MR (5-9),1701027.0
2022,98136,NonResidential,753276.0
2022,98136,SPS-District K-12,370075.0
2022,98144,Multifamily HR (10+),1679730.0
2022,98144,Multifamily LR (1-4),11959920.0
2022,98144,Multifamily MR (5-9),25938710.0
2022,98144,NonResidential,20899493.0
2022,98144,Nonresidential COS,482152.0
2022,98144,Nonresidential WA,504597.0
2022,98144,SPS-District K-12,4092677.0
2022,98146,Multifamily LR (1-4),885330.0
2022,98146,NonResidential,348173.0
2022,98146,SPS-District K-12,320154.0
2022,98155,Multifamily LR (1-4),626117.0
2022,98155,NonResidential,2994526.0
2022,98177,Multifamily LR (1-4),774964.0
2022,98177,NonResidential,1931874.0
2022,98178,NonResidential,167290.0
2022,98178,SPS-District K-12,226115.0
2022,98195,Nonresidential WA,52436469.0
2022,98199,Multifamily LR (1-4),9767318.0
2022,98199,Multifamily MR (5-9),3045670.0
2022,98199,NonResidential,4276764.0
2022,98199,SPS-District K-12,1009119.0
2023,98101,Campus,19441225.0
2023,98101,Multifamily HR (10+),84173620.0
2023,98101,Multifamily LR (1-4),3954472.0
2023,98101,Multifamily MR (5-9),16830983.0
2023,98101,NonResidential,444008150.0
2023,98101,Nonresidential COS,7575114.0
2023,98102,Multifamily HR (10+),4187575.0
2023,98102,Multifamily LR (1-4),17513562.0
2023,98102,Multifamily MR (5-9),27429575.0
2023,98102,NonResidential,43346078.0
2023,98102,SPS-District K-12,720620.0
2023,98103,Campus,6885252.0
2023,98103,Multifamily HR (10+),1591157.0
2023,98103,Multifamily LR (1-4),22945531.0
2023,98103,Multifamily MR (5-9),14705998.0
2023,98103,NonResidential,39869781.0
2023,98103,Nonresidential COS,2076385.0
2023,98103,SPS-District K-12,4565423.0
2023,98104,Campus,33376079.0
2023,98104,Multifamily HR (10+),37627186.0
2023,98104,Multifamily LR (1-4),7160537.0
2023,98104,Multifamily MR (5-9),39557269.0
2023,98104,NonResidential,311865268.0
2023,98104,Nonresidential COS,26657285.0
2023,98104,SPS-District K-12,237759.0
2023,98105,Campus,31833010.0
2023,98105,Multifamily HR (10+),9000783.0
2023,98105,Multifamily LR (1-4),18203184.0
2023,98105,Multifamily MR (5-9),32102285.0
2023,98105,NonResidential,64788780.0
2023,98105,Nonresidential COS,278026.0
2023,98105,Nonresidential WA,33436714.0
2023,98105,SPS-District K-12,873418.0
2023,98106,Campus,9468825.0
2023,98106,Multifamily LR (1-4),11788707.0
2023,98106,Multifamily MR (5-9),4049221.0
2023,98106,NonResidential,8797870.0
2023,98106,Nonresidential COS,915772.0
2023,98106,Nonresidential WA,516255.0
2023,98106,SPS-District K-12,4094074.0
2023,98107,Campus,8816550.0
2023,98107,Multifamily LR (1-4),6355457.0
2023,98107,Multifamily MR (5-9),27635118.0
2023,98107,NonResidential,32885335.0
2023,98107,Nonresidential COS,1237756.0
2023,98107,SPS-District K-12,967502.0
2023,98108,Campus,58222475.0
2023,98108,Multifamily LR (1-4),4038010.0
2023,98108,NonResidential,36622557.0
2023,98108,Nonresidential COS,403773.0
2023,98108,Nonresidential WA,156399.0
2023,98108,SPS-District K-12,2491889.0
2023,98109,Multifamily HR (10+),14393953.0
2023,98109,Multifamily LR (1-4),22429932.0
2023,98109,Multifamily MR (5-9),64719454.0
2023,98109,NonResidential,377851111.0
2023,98109,Nonresidential COS,10538284.0
2023,98109,Nonresidential WA,11560930.0
2023,98109,SPS-District K-12,799238.0
2023,98112,Campus,13359304.0
2023,98112,Multifamily HR (10+),3875101.0
2023,98112,Multifamily LR (1-4),9991869.0
2023,98112,Multifamily MR (5-9),5367703.0
2023,98112,NonResidential,8486388.0
2023,98112,Nonresidential COS,2062101.0
2023,98112,SPS-District K-12,967640.0
2023,98115,Campus,946343.0
2023,98115,Multifamily HR (10+),1123758.0
2023,98115,Multifamily LR (1-4),23917918.0
2023,98115,Multifamily MR (5-9),21127890.0
2023,98115,NonResidential,29122098.0
2023,98115,Nonresidential COS,4147907.0
2023,98115,Nonresidential WA,3587803.0
2023,98115,SPS-District K-12,5285288.0
2023,98116,Multifamily LR (1-4),12059647.0
2023,98116,Multifamily MR (5-9),25029197.0
2023,98116,NonResidential,11237810.0
2023,98116,SPS-District K-12,3435999.0
2023,98117,Multifamily LR (1-4),3324396.0
2023,98117,Multifamily MR (5-9),3070437.0
2023,98117,NonResidential,7309096.0
2023,98117,Nonresidential COS,153325.0
2023,98117,SPS-District K-12,4415317.0
2023,98118,Multifamily LR (1-4),20337673.0
2023,98118,Multifamily MR (5-9),14229885.0
2023,98118,NonResidential,17036698.0
2023,98118,Nonresidential COS,1579949.0
2023,98118,Nonresidential WA,197148.0
2023,98118,SPS-District K-12,5885248.0
2023,98119,Campus,47330917.0
2023,98119,Multifamily HR (10+),4041603.0
2023,98119,Multifamily LR (1-4),14818074.0
2023,98119,Multifamily MR (5-9),16977298.0
2023,98119,NonResidential,48410697.0
2023,98119,Nonresidential COS,186904.0
2023,98119,SPS-District K-12,937752.0
2023,98121,Campus,15888684.0
2023,98121,Multifamily HR (10+),91726659.0
2023,98121,Multifamily LR (1-4),3160372.0
2023,98121,Multifamily MR (5-9),36329813.0
2023,98121,NonResidential,226135004.0
2023,98121,Nonresidential COS,435659.0
2023,98122,Campus,79320775.0
2023,98122,Multifamily HR (10+),1179567.0
2023,98122,Multifamily LR (1-4),18821530.0
2023,98122,Multifamily MR (5-9),57924343.0
2023,98122,NonResidential,46810252.0
2023,98122,Nonresidential COS,1426410.0
2023,98122,SPS-District K-12,3886002.0
2023,98125,Campus,1107360.0
2023,98125,Multifamily LR (1-4),33276907.0
2023,98125,Multifamily MR (5-9),23876451.0
2023,98125,NonResidential,25397868.0
2023,98125,Nonresidential COS,910863.0
2023,98125,SPS-District K-12,3096086.0
2023,98126,Multifamily LR (1-4),10127077.0
2023,98126,Multifamily MR (5-9),8380699.0
2023,98126,NonResidential,10263557.0
2023,98126,Nonresidential COS,832881.0
2023,98126,SPS-District K-12,1318762.0
2023,98133,Campus,14015910.0
2023,98133,Multifamily HR (10+),1956357.0
2023,98133,Multifamily LR (1-4),23579492.0
2023,98133,Multifamily MR (5-9),12924932.0
2023,98133,NonResidential,31527055.0
2023,98133,Nonresidential COS,1086652.0
2023,98133,SPS-District K-12,1667429.0
2023,98134,Campus,38145721.0
2023,98134,Multifamily LR (1-4),1014484.0
2023,98134,NonResidential,116771071.0
2023,98134,Nonresidential COS,11913465.0
2023,98134,Nonresidential WA,251672.0
2023,98134,SPS-District K-12,5716174.0
2023,98136,Multifamily LR (1-4),5407108.0
2023,98136,Multifamily MR (5-9),1657154.0
2023,98136,NonResidential,397394.0
2023,98136,SPS-District K-12,351262.0
2023,98144,Multifamily HR (10+),1562073.0
2023,98144,Multifamily LR (1-4),11823544.0
2023,98144,Multifamily MR (5-9),28732529.0
2023,98144,NonResidential,20709209.0
2023,98144,Nonresidential COS,488455.0
2023,98144,Nonresidential WA,489078.0
2023,98144,SPS-District K-12,3741247.0
2023,98146,Multifamily LR (1-4),878035.0
2023,98146,NonResidential,455307.0
2023,98146,SPS-District K-12,407205.0
2023,98155,Multifamily LR (1-4),621427.0
2023,98155,NonResidential,3272931.0
2023,98177,Multifamily LR (1-4),741203.0
2023,98177,NonResidential,2851716.0
2023,98178,NonResidential,200505.0
2023,98178,SPS-District K-12,259439.0
2023,98195,Nonresidential WA,50645079.0
2023,98199,Multifamily LR (1-4),9254765.0
2023,98199,Multifamily MR (5-9),2972119.0
2023,98199,NonResidential,4048434.0
2023,98199,SPS-District K-12,937802.0
